"Time","Gen 1&2&3","Gen 4,5","PV","Wind"
2023-10-22 07:00:00,0,0,0,174
2023-10-22 08:00:00,0,0,0,210
2023-10-22 09:00:00,0,0,0,281
2023-10-22 10:00:00,0,0,0,281
2023-10-22 11:00:00,0,0,0,233
2023-10-22 12:00:00,0,0,0,224
2023-10-22 13:00:00,0,0,0,145
2023-10-22 14:00:00,0,0,0,167
2023-10-22 15:00:00,0,0,0,210
2023-10-22 16:00:00,0,0,0,243
2023-10-22 17:00:00,0,0,0,316
2023-10-22 18:00:00,0,0,0,337
2023-10-22 19:00:00,0,0,0,283
2023-10-22 20:00:00,0,0,0,243
2023-10-22 21:00:00,0,0,0,249
2023-10-22 22:00:00,0,0,0,261
2023-10-22 23:00:00,0,0,0,201
2023-10-23 00:00:00,0,0,0,166
2023-10-23 01:00:00,0,0,0,145
2023-10-23 02:00:00,0,0,0,145
2023-10-23 03:00:00,0,0,0,145
2023-10-23 04:00:00,0,0,0,145
2023-10-23 05:00:00,0,0,0,178
2023-10-23 06:00:00,0,0,0,240
2023-10-23 07:00:00,0,0,0,244
2023-10-23 08:00:00,0,0,0,252
2023-10-23 09:00:00,0,0,0,271
2023-10-23 10:00:00,0,0,0,263
2023-10-23 11:00:00,0,0,0,184
2023-10-23 12:00:00,0,0,0,170
2023-10-23 13:00:00,0,0,0,172
2023-10-23 14:00:00,0,0,0,249
2023-10-23 15:00:00,0,0,0,260
2023-10-23 16:00:00,0,0,0,267
2023-10-23 17:00:00,0,0,0,270
2023-10-23 18:00:00,0,0,0,261
2023-10-23 19:00:00,0,0,0,235
2023-10-23 20:00:00,0,0,0,286
2023-10-23 21:00:00,0,0,0,277
2023-10-23 22:00:00,0,0,0,263
2023-10-23 23:00:00,0,0,0,204
2023-10-24 00:00:00,0,0,0,230
2023-10-24 01:00:00,0,0,0,183
2023-10-24 02:00:00,0,0,0,155
2023-10-24 03:00:00,0,0,0,144
2023-10-24 04:00:00,0,0,0,152
2023-10-24 05:00:00,0,0,0,223
2023-10-24 06:00:00,0,0,0,195
2023-10-24 07:00:00,0,0,0,193
2023-10-24 08:00:00,0,0,90.6,183
2023-10-24 09:00:00,0,0,98.3,171
2023-10-24 10:00:00,0,0,53.2,172
2023-10-24 11:00:00,0,0,49.2,165
2023-10-24 12:00:00,0,0,145,47.7
2023-10-24 13:00:00,0,0,157,-11.1
2023-10-24 14:00:00,0,0,106,175
2023-10-24 15:00:00,0,0,57.4,228
2023-10-24 16:00:00,0,0,19.5,308
2023-10-24 17:00:00,0,0,0,299
2023-10-24 18:00:00,0,0,0,281
2023-10-24 19:00:00,0,0,0,251
2023-10-24 20:00:00,0,0,0,235
2023-10-24 21:00:00,0,0,0,290
2023-10-24 22:00:00,0,0,0,281
2023-10-24 23:00:00,0,0,0,183
2023-10-25 00:00:00,0,0,0,183
2023-10-25 01:00:00,0,0,0,173
2023-10-25 02:00:00,0,0,0,164
2023-10-25 03:00:00,0,0,0,183
2023-10-25 04:00:00,0,0,0,183
2023-10-25 05:00:00,0,0,0,183
2023-10-25 06:00:00,0,0,0,284
2023-10-25 07:00:00,0,0,0,282
2023-10-25 08:00:00,0,0,0,217
2023-10-25 09:00:00,0,0,274,2.20
2023-10-25 10:00:00,0,0,285,-11
2023-10-25 11:00:00,0,0,245,-11.0
2023-10-25 12:00:00,0,0,222,-11.0
2023-10-25 13:00:00,0,0,222,-11
2023-10-25 14:00:00,0,0,153,-1.29
2023-10-25 15:00:00,0,0,71.3,247
2023-10-25 16:00:00,0,0,15.5,203
2023-10-25 17:00:00,0,0,0,257
2023-10-25 18:00:00,0,0,0,295
2023-10-25 19:00:00,0,0,0,230
2023-10-25 20:00:00,0,0,0,241
2023-10-25 21:00:00,0,0,0,203
2023-10-25 22:00:00,0,0,0,208
2023-10-25 23:00:00,0,107,0,200
2023-10-26 00:00:00,0,240,0,192
2023-10-26 01:00:00,0,54.2,0,288
2023-10-26 02:00:00,0,0,0,265
2023-10-26 03:00:00,0,0,0,168
2023-10-26 04:00:00,0,0,0,104
2023-10-26 05:00:00,0,103,0,26.5
2023-10-26 06:00:00,0,254,0,-9.71
2023-10-26 07:00:00,0,266,22.7,-10.0
2023-10-26 08:00:00,0,199,80.6,20.9
2023-10-26 09:00:00,0,74.7,143,82.8
2023-10-26 10:00:00,0,0,198,150
2023-10-26 11:00:00,0,0,259,103
2023-10-26 12:00:00,0,0,268,93.2
2023-10-26 13:00:00,0,0,244,124
2023-10-26 14:00:00,0,0,205,160
2023-10-26 15:00:00,0,0,108,165
2023-10-26 16:00:00,0,0,23.2,151
2023-10-26 17:00:00,0,0,0,80.9
2023-10-26 18:00:00,0,0,0,35.5
2023-10-26 19:00:00,0,292,0,-10.1
2023-10-26 20:00:00,0,293,0,-9.81
2023-10-26 21:00:00,0,279,0,-9.83
2023-10-26 22:00:00,0,263,0,-9.69
2023-10-26 23:00:00,0,238,0,-9.76
2023-10-27 00:00:00,0,229,0,-9.61
2023-10-27 01:00:00,0,220,0,-9.76
2023-10-27 02:00:00,0,206,0,-9.47
2023-10-27 03:00:00,0,204,0,-9.76
2023-10-27 04:00:00,0,233,0,29.1
2023-10-27 05:00:00,0,239,0,57.7
2023-10-27 06:00:00,0,291,1.71,52.1
2023-10-27 07:00:00,0,222,70.9,49.2
2023-10-27 08:00:00,0,22.3,150,58.9
2023-10-27 09:00:00,0,0,187,76.6
2023-10-27 10:00:00,0,0,269,94.1
2023-10-27 11:00:00,0,0,263,91.3
2023-10-27 12:00:00,0,0,226,91.6
2023-10-27 13:00:00,0,0,260,98.8
2023-10-27 14:00:00,0,0,234,70.6
2023-10-27 15:00:00,0,0,101,110
2023-10-27 16:00:00,0,0,28,143
2023-10-27 17:00:00,0,0,0,125
2023-10-27 18:00:00,0,0,0,125
2023-10-27 19:00:00,0,0,0,118
2023-10-27 20:00:00,0,15.9,0,92.3
2023-10-27 21:00:00,0,311,0,76.0
2023-10-27 22:00:00,0,257,0,101
2023-10-27 23:00:00,0,248,0,83.6
2023-10-28 00:00:00,0,230,0,92.4
2023-10-28 01:00:00,0,228,0,85.1
2023-10-28 02:00:00,0,239,0,61.4
2023-10-28 03:00:00,0,216,0,75.8
2023-10-28 04:00:00,0,201,0,119
2023-10-28 05:00:00,0,22.6,0,246
2023-10-28 06:00:00,0,0,0,337
2023-10-28 07:00:00,0,0,0,337
2023-10-28 08:00:00,0,0,0,337
2023-10-28 09:00:00,0,0,2.55,347
2023-10-28 10:00:00,0,0,178,254
2023-10-28 11:00:00,0,0,168,235
2023-10-28 12:00:00,0,0,109,258
2023-10-28 13:00:00,0,0,98.3,244
2023-10-28 14:00:00,0,0,89.3,254
2023-10-28 15:00:00,0,0,48.7,242
2023-10-28 16:00:00,0,0,16.8,216
2023-10-28 17:00:00,0,0,0,273
2023-10-28 18:00:00,0,0,0,308
2023-10-28 19:00:00,0,0,0,310
2023-10-28 20:00:00,0,0,0,269
2023-10-28 21:00:00,0,0,0,261
2023-10-28 22:00:00,0,0,0,328
2023-10-28 23:00:00,0,0,0,335
2023-10-29 00:00:00,0,0,0,248
2023-10-29 01:00:00,0,0,0,232
2023-10-29 02:00:00,0,0,0,227
2023-10-29 03:00:00,0,0,0,232
2023-10-29 04:00:00,0,0,0,228
2023-10-29 05:00:00,0,0,0,232
2023-10-29 06:00:00,0,0,1.12,232
2023-10-29 07:00:00,0,0,0,259
2023-10-29 08:00:00,0,0,0,267
2023-10-29 09:00:00,0,0,0,241
2023-10-29 10:00:00,0,0,0,242
2023-10-29 11:00:00,0,0,0,283
2023-10-29 12:00:00,0,0,0,276
2023-10-29 13:00:00,0,0,0,283
2023-10-29 14:00:00,0,0,0,290
2023-10-29 15:00:00,0,0,0,254
2023-10-29 16:00:00,0,0,0,266
2023-10-29 17:00:00,0,0,0,318
2023-10-29 18:00:00,0,0,0,284
2023-10-29 19:00:00,0,0,0,262
2023-10-29 20:00:00,0,0,0,303
2023-10-29 21:00:00,0,0,0,337
2023-10-29 22:00:00,0,0,0,270
2023-10-29 23:00:00,0,0,0,196
2023-10-30 00:00:00,0,0,0,173
2023-10-30 01:00:00,0,0,0,174
2023-10-30 02:00:00,0,0,0,226
2023-10-30 03:00:00,0,0,0,263
2023-10-30 04:00:00,0,0,0,262
2023-10-30 05:00:00,0,0,0,265
2023-10-30 06:00:00,0,0,4.98,281
2023-10-30 07:00:00,0,0,25.6,280
2023-10-30 08:00:00,0,0,97.7,143
2023-10-30 09:00:00,0,0,222,-9.97
2023-10-30 10:00:00,0,0,229,-10.0
2023-10-30 11:00:00,0,0,239,-10.1
2023-10-30 12:00:00,0,0,252,-9.98
2023-10-30 13:00:00,0,0,146,38.1
2023-10-30 14:00:00,0,0,76.6,311
2023-10-30 15:00:00,0,0,65.3,262
2023-10-30 16:00:00,0,0,33.5,243
2023-10-30 17:00:00,0,0,0,364
2023-10-30 18:00:00,0,0,0,335
2023-10-30 19:00:00,0,0,0,361
2023-10-30 20:00:00,0,0,0,361
2023-10-30 21:00:00,0,0,0,337
2023-10-30 22:00:00,0,0,0,338
2023-10-30 23:00:00,0,0,0,278
2023-10-31 00:00:00,0,0,0,211
2023-10-31 01:00:00,0,0,0,194
2023-10-31 02:00:00,0,0,0,190
2023-10-31 03:00:00,0,0,0,164
2023-10-31 04:00:00,0,0,0,237
2023-10-31 05:00:00,0,0,0,259
2023-10-31 06:00:00,0,0,23.1,173
2023-10-31 07:00:00,0,0,96.0,164
2023-10-31 08:00:00,0,0,209,15.5
2023-10-31 09:00:00,0,0,261,-10.1
2023-10-31 10:00:00,0,0,309,-10.2
2023-10-31 11:00:00,0,0,295,-10.1
2023-10-31 12:00:00,0,0,354,-10.3
2023-10-31 13:00:00,0,0,302,-10.7
2023-10-31 14:00:00,0,0,235,10.1
2023-10-31 15:00:00,0,0,128,236
2023-10-31 16:00:00,0,0,24.3,300
2023-10-31 17:00:00,0,0,0,315
2023-10-31 18:00:00,0,0,0,244
2023-10-31 19:00:00,0,0,0,234
2023-10-31 20:00:00,0,0,0,192
2023-10-31 21:00:00,0,0,0,254
2023-10-31 22:00:00,0,0,0,320
2023-10-31 23:00:00,0,0,0,340
2023-11-01 00:00:00,0,0,0,282
2023-11-01 01:00:00,0,0,0,275
2023-11-01 02:00:00,0,0,0,256
2023-11-01 03:00:00,0,0,0,208
2023-11-01 04:00:00,0,0,0,250
2023-11-01 05:00:00,0,0,0,279
2023-11-01 06:00:00,0,0,0.0345,251
2023-11-01 07:00:00,0,0,95.7,209
2023-11-01 08:00:00,0,0,167,154
2023-11-01 09:00:00,0,0,271,-9.68
2023-11-01 10:00:00,0,0,296,-10.1
2023-11-01 11:00:00,0,0,268,-11.1
2023-11-01 12:00:00,0,0,205,-10.9
2023-11-01 13:00:00,0,0,265,-11.1
2023-11-01 14:00:00,0,0,199,-2.68
2023-11-01 15:00:00,0,0,118,166
2023-11-01 16:00:00,0,0,17.9,123
2023-11-01 17:00:00,0,0,0,98.6
2023-11-01 18:00:00,0,0,0,73.3
2023-11-01 19:00:00,0,0,0,73.5
2023-11-01 20:00:00,0,111,0,71.3
2023-11-01 21:00:00,0,166,0,76.6
2023-11-01 22:00:00,0,154,0,87.5
2023-11-01 23:00:00,0,112,0,109
2023-11-02 00:00:00,0,86.5,0,114
2023-11-02 01:00:00,0,75.1,0,118
2023-11-02 02:00:00,0,89.0,0,96.2
2023-11-02 03:00:00,0,129,0,48.4
2023-11-02 04:00:00,0,149,0,40.7
2023-11-02 05:00:00,0,158,0,36.7
2023-11-02 06:00:00,0,162,0.172,41.8
2023-11-02 07:00:00,0,105,49.5,59.9
2023-11-02 08:00:00,0,80.6,78.9,67.9
2023-11-02 09:00:00,0,12.9,185,85.5
2023-11-02 10:00:00,0,0,265,98.2
2023-11-02 11:00:00,0,0,220,101
2023-11-02 12:00:00,0,0,165,131
2023-11-02 13:00:00,0,0,232,90.6
2023-11-02 14:00:00,0,0,174,151
2023-11-02 15:00:00,0,0,124,106
2023-11-02 16:00:00,0,0,25.3,89.4
2023-11-02 17:00:00,0,0,0,64.2
2023-11-02 18:00:00,0,137,0,63.3
2023-11-02 19:00:00,0,229,0,38.7
2023-11-02 20:00:00,0,209,0,40.4
2023-11-02 21:00:00,0,218,0,35.2
2023-11-02 22:00:00,0,211,0,33.2
2023-11-02 23:00:00,0,228,0,-4.29
2023-11-03 00:00:00,0,227,0,-9.78
2023-11-03 01:00:00,0,217,0,-9.71
2023-11-03 02:00:00,0,203,0,-9.73
2023-11-03 03:00:00,0,195,0,-9.74
2023-11-03 04:00:00,0,209,0,-9.61
2023-11-03 05:00:00,0,219,0,-9.53
2023-11-03 06:00:00,0,212,17.8,-9.83
2023-11-03 07:00:00,0,113,128,-9.58
2023-11-03 08:00:00,0,48.5,210,-10.0
2023-11-03 09:00:00,0,0,312,-10
2023-11-03 10:00:00,0,0,351,-10.0
2023-11-03 11:00:00,0,0,366,-10.3
2023-11-03 12:00:00,0,0,192,-10.2
2023-11-03 13:00:00,0,0,263,-10.1
2023-11-03 14:00:00,0,0,147,-10
2023-11-03 15:00:00,0,212,74.4,-10
2023-11-03 16:00:00,0,308,26.7,-10.0
2023-11-03 17:00:00,0,356,0,-9.53
2023-11-03 18:00:00,0,341,0,-9.05
2023-11-03 19:00:00,0,294,0,-8.98
2023-11-03 20:00:00,0,291,0,-8.91
2023-11-03 21:00:00,0,301,0,-8.86
2023-11-03 22:00:00,0,261,0,16.7
2023-11-03 23:00:00,0,184,0,65.5
2023-11-04 00:00:00,0,202,0,29.7
2023-11-04 01:00:00,0,193,0,29.2
2023-11-04 02:00:00,0,184,0,27.4
2023-11-04 03:00:00,0,182,0,21.6
2023-11-04 04:00:00,0,207,0,3.93
2023-11-04 05:00:00,0,226,0,-9.88
2023-11-04 06:00:00,0,226,19.0,-4.07
2023-11-04 07:00:00,0,76.6,136,12.6
2023-11-04 08:00:00,0,0,233,-10.2
2023-11-04 09:00:00,0,0,301,-10.8
2023-11-04 10:00:00,0,0,337,-10
2023-11-04 11:00:00,0,0,346,-10.0
2023-11-04 12:00:00,0,0,344,-10.0
2023-11-04 13:00:00,0,0,298,-10.0
2023-11-04 14:00:00,0,0,216,-10.0
2023-11-04 15:00:00,0,87.5,121,-10.1
2023-11-04 16:00:00,0,260,21.9,-10.0
2023-11-04 17:00:00,0,360,0,-9.95
2023-11-04 18:00:00,0,346,0,-9.24
2023-11-04 19:00:00,0,313,0,-8.92
2023-11-04 20:00:00,0,311,0,-9
2023-11-04 21:00:00,0,315,0,-8.91
2023-11-04 22:00:00,0,216,0,73.5
2023-11-04 23:00:00,0,146,0,112
2023-11-05 00:00:00,0,89.7,0,152
2023-11-05 01:00:00,0,150,0,79.5
2023-11-05 02:00:00,0,180,0,38.6
2023-11-05 03:00:00,0,220,0,-7.55
2023-11-05 04:00:00,0,228,0,-9.71
2023-11-05 05:00:00,0,242,0,-9.71
2023-11-05 06:00:00,0,224,18.2,-9.81
2023-11-05 07:00:00,0,99.6,120,-9.95
2023-11-05 08:00:00,0,0,233,-10
2023-11-05 09:00:00,0,0,298,-10.0
2023-11-05 10:00:00,0,0,348,-10.0
2023-11-05 11:00:00,0,0,354,-10.1
2023-11-05 12:00:00,0,0,300,-10.1
2023-11-05 13:00:00,0,0,243,-10.1
2023-11-05 14:00:00,0,142,193,-10.2
2023-11-05 15:00:00,0,196,127,-10
2023-11-05 16:00:00,0,275,22.8,-10.0
2023-11-05 17:00:00,0,376,0,-9.69
2023-11-05 18:00:00,0,371,0,-9
2023-11-05 19:00:00,0,326,0,-7.24
2023-11-05 20:00:00,0,313,0,-9.66
2023-11-05 21:00:00,0,312,0,-8.76
2023-11-05 22:00:00,0,222,0,73.3
2023-11-05 23:00:00,0,268,0,5.31
2023-11-06 00:00:00,0,268,0,-9.73
2023-11-06 01:00:00,0,257,0,-9.54
2023-11-06 02:00:00,0,239,0,-8.86
2023-11-06 03:00:00,0,235,0,-8.81
2023-11-06 04:00:00,0,253,0,-8.83
2023-11-06 05:00:00,0,252,0,-0.983
2023-11-06 06:00:00,0,24.4,21.5,195
2023-11-06 07:00:00,0,0,117,154
2023-11-06 08:00:00,0,0,203,149
2023-11-06 09:00:00,0,0,244,164
2023-11-06 10:00:00,0,0,269,175
2023-11-06 11:00:00,0,0,323,168
2023-11-06 12:00:00,0,0,280,175
2023-11-06 13:00:00,0,0,281,215
2023-11-06 14:00:00,0,0,232,241
2023-11-06 15:00:00,0,0,113,332
2023-11-06 16:00:00,0,0,31.5,282
2023-11-06 17:00:00,0,0,0.0172,339
2023-11-06 18:00:00,0,0,0,407
2023-11-06 19:00:00,0,0,0,430
2023-11-06 20:00:00,0,0,0,431
2023-11-06 21:00:00,0,0,0,429
2023-11-06 22:00:00,0,0,0,382
2023-11-06 23:00:00,0,0,0,281
2023-11-07 00:00:00,0,0,0,249
2023-11-07 01:00:00,0,0,0,213
2023-11-07 02:00:00,0,0,0,213
2023-11-07 03:00:00,0,0,0,190
2023-11-07 04:00:00,0,0,0,269
2023-11-07 05:00:00,0,0,0,290
2023-11-07 06:00:00,0,0,0,290
2023-11-07 07:00:00,0,0,0,290
2023-11-07 08:00:00,0,0,0,275
2023-11-07 09:00:00,0,0,0,229
2023-11-07 10:00:00,0,0,147,114
2023-11-07 11:00:00,0,0,296,-10.1
2023-11-07 12:00:00,0,0,292,-10.2
2023-11-07 13:00:00,0,0,288,-10.2
2023-11-07 14:00:00,0,0,227,57.7
2023-11-07 15:00:00,0,0,125,173
2023-11-07 16:00:00,0,0,20.1,293
2023-11-07 17:00:00,0,0,0,337
2023-11-07 18:00:00,0,0,0,336
2023-11-07 19:00:00,0,0,0,317
2023-11-07 20:00:00,0,0,0,319
2023-11-07 21:00:00,0,0,0,286
2023-11-07 22:00:00,0,0,0,237
2023-11-07 23:00:00,0,0,0,232
2023-11-08 00:00:00,0,0,0,229
2023-11-08 01:00:00,0,0,0,288
2023-11-08 02:00:00,0,0,0,273
2023-11-08 03:00:00,0,0,0,192
2023-11-08 04:00:00,0,0,0,220
2023-11-08 05:00:00,0,0,0,191
2023-11-08 06:00:00,0,0,34.1,140
2023-11-08 07:00:00,0,0,106,141
2023-11-08 08:00:00,0,0,164,120
2023-11-08 09:00:00,0,0,160,157
2023-11-08 10:00:00,0,0,141,167
2023-11-08 11:00:00,0,0,112,173
2023-11-08 12:00:00,0,0,199,176
2023-11-08 13:00:00,0,0,211,155
2023-11-08 14:00:00,0,0,156,123
2023-11-08 15:00:00,0,0,71.6,74.1
2023-11-08 16:00:00,0,0,24.6,37.7
2023-11-08 17:00:00,0,0,0,-8.37
2023-11-08 18:00:00,0,143,0,-9.80
2023-11-08 19:00:00,0,310,0,-9.75
2023-11-08 20:00:00,0,278,0,-9.66
2023-11-08 21:00:00,0,279,0,-9.69
2023-11-08 22:00:00,0,263,0,-9.64
2023-11-08 23:00:00,0,249,0,-9.68
2023-11-09 00:00:00,0,240,0,-9.73
2023-11-09 01:00:00,0,227,0,-9.41
2023-11-09 02:00:00,0,214,0,-9.78
2023-11-09 03:00:00,0,208,0,-9.64
2023-11-09 04:00:00,0,225,0,-9.64
2023-11-09 05:00:00,0,240,0,-9.71
2023-11-09 06:00:00,0,241,0.0339,-9.25
2023-11-09 07:00:00,0,134,106,-9.08
2023-11-09 08:00:00,0,154,115,-9.93
2023-11-09 09:00:00,0,106,197,-10.0
2023-11-09 10:00:00,0,171,122,-10
2023-11-09 11:00:00,0,0,315,-10.1
2023-11-09 12:00:00,0,0,344,-10.3
2023-11-09 13:00:00,0,0,273,-10.1
2023-11-09 14:00:00,0,0,174,-10.0
2023-11-09 15:00:00,0,166,83.3,-10.0
2023-11-09 16:00:00,0,280,19.5,-10
2023-11-09 17:00:00,0,361,0,-9.69
2023-11-09 18:00:00,0,347,0,-9.15
2023-11-09 19:00:00,0,303,0,-9.03
2023-11-09 20:00:00,0,303,0,-8.86
2023-11-09 21:00:00,0,296,0,-8.98
2023-11-09 22:00:00,0,271,0,9.91
2023-11-09 23:00:00,0,216,0,34.0
2023-11-10 00:00:00,0,203,0,30.9
2023-11-10 01:00:00,0,163,0,54.5
2023-11-10 02:00:00,0,152,0,57.3
2023-11-10 03:00:00,0,207,0,-4.71
2023-11-10 04:00:00,0,229,0,-9.83
2023-11-10 05:00:00,0,245,0,-9.74
2023-11-10 06:00:00,0,233,10.8,-9.59
2023-11-10 07:00:00,0,138,125,-9.49
2023-11-10 08:00:00,0,80.6,192,-5.64
2023-11-10 09:00:00,0,0,251,-6.69
2023-11-10 10:00:00,0,129,211,-10.0
2023-11-10 11:00:00,0,129,247,-10
2023-11-10 12:00:00,0,0,290,-10.1
2023-11-10 13:00:00,0,0,252,-10.0
2023-11-10 14:00:00,0,86.1,132,-10
2023-11-10 15:00:00,0,163,125,-10
2023-11-10 16:00:00,0,287,17.2,-10
2023-11-10 17:00:00,0,364,0,-9.81
2023-11-10 18:00:00,0,369,0,-9.08
2023-11-10 19:00:00,0,330,0,-8.95
2023-11-10 20:00:00,0,312,0,-8.88
2023-11-10 21:00:00,0,309,0,-8.71
2023-11-10 22:00:00,0,308,0,-8.86
2023-11-10 23:00:00,0,282,0,-8.75
2023-11-11 00:00:00,0,258,0,-8.97
2023-11-11 01:00:00,0,245,0,-8.78
2023-11-11 02:00:00,0,235,0,-8.78
2023-11-11 03:00:00,0,231,0,-8.68
2023-11-11 04:00:00,0,243,0,-8.78
2023-11-11 05:00:00,0,250,0,-8.71
2023-11-11 06:00:00,0,237,14.9,-8.93
2023-11-11 07:00:00,0,183,87.3,-9.19
2023-11-11 08:00:00,0,91.8,180,24.8
2023-11-11 09:00:00,0,0,301,72.7
2023-11-11 10:00:00,0,0,336,45.9
2023-11-11 11:00:00,0,0,338,45.8
2023-11-11 12:00:00,0,0,328,39.2
2023-11-11 13:00:00,0,0,293,30.9
2023-11-11 14:00:00,0,0,217,35.8
2023-11-11 15:00:00,0,0,116,19.1
2023-11-11 16:00:00,0,99.3,14.4,32.7
2023-11-11 17:00:00,0,310,0,42.1
2023-11-11 18:00:00,0,306,0,40.1
2023-11-11 19:00:00,0,227,0,86.1
2023-11-11 20:00:00,0,176,0,118
2023-11-11 21:00:00,0,171,0,131
2023-11-11 22:00:00,0,169,0,131
2023-11-11 23:00:00,0,149,0,129
2023-11-12 00:00:00,0,137,0,132
2023-11-12 01:00:00,0,115,0,142
2023-11-12 02:00:00,0,67.9,0,171
2023-11-12 03:00:00,0,9.03,0,286
2023-11-12 04:00:00,0,0,0,263
2023-11-12 05:00:00,0,0,0,223
2023-11-12 06:00:00,0,0,18.6,370
2023-11-12 07:00:00,0,0,107,341
2023-11-12 08:00:00,0,0,185,284
2023-11-12 09:00:00,0,0,173,303
2023-11-12 10:00:00,0,0,185,297
2023-11-12 11:00:00,0,0,158,281
2023-11-12 12:00:00,0,0,155,234
2023-11-12 13:00:00,0,0,93.6,-10.1
2023-11-12 14:00:00,0,0,75.2,-9.83
2023-11-12 15:00:00,0,0,34.3,26.8
2023-11-12 16:00:00,0,0,0,401
2023-11-12 17:00:00,0,0,0,402
2023-11-12 18:00:00,0,0,0,419
2023-11-12 19:00:00,0,0,0,400
2023-11-12 20:00:00,0,0,0,381
2023-11-12 21:00:00,0,0,0,362
2023-11-12 22:00:00,0,0,0,360
2023-11-12 23:00:00,0,0,0,317
2023-11-13 00:00:00,0,0,0,279
2023-11-13 01:00:00,0,0,0,273
2023-11-13 02:00:00,0,0,0,259
2023-11-13 03:00:00,0,0,0,242
2023-11-13 04:00:00,0,0,0,241
2023-11-13 05:00:00,0,0,0,318
2023-11-13 06:00:00,0,0,0.237,338
2023-11-13 07:00:00,0,0,1.54,338
2023-11-13 08:00:00,0,0,1.21,339
2023-11-13 09:00:00,0,0,0,337
2023-11-13 10:00:00,0,0,0,322
2023-11-13 11:00:00,0,0,0,288
2023-11-13 12:00:00,0,0,0,280
2023-11-13 13:00:00,0,0,0,193
2023-11-13 14:00:00,0,0,0,193
2023-11-13 15:00:00,0,0,0,308
2023-11-13 16:00:00,0,0,0,349
2023-11-13 17:00:00,0,0,0,325
2023-11-13 18:00:00,0,0,0,283
2023-11-13 19:00:00,0,0,0,243
2023-11-13 20:00:00,0,0,0,242
2023-11-13 21:00:00,0,0,0,228
2023-11-13 22:00:00,0,0,0,291
2023-11-13 23:00:00,0,0,0,284
2023-11-14 00:00:00,0,0,0,195
2023-11-14 01:00:00,0,0,0,138
2023-11-14 02:00:00,0,0,0,136
2023-11-14 03:00:00,0,0,0,135
2023-11-14 04:00:00,0,0,0,136
2023-11-14 05:00:00,0,0,0,135
2023-11-14 06:00:00,0,0,0,162
2023-11-14 07:00:00,0,0,0.373,223
2023-11-14 08:00:00,0,0,0.0690,259
2023-11-14 09:00:00,0,0,0,321
2023-11-14 10:00:00,0,0,0,312
2023-11-14 11:00:00,0,0,0,265
2023-11-14 12:00:00,0,0,0,187
2023-11-14 13:00:00,0,0,0,222
2023-11-14 14:00:00,0,0,0,238
2023-11-14 15:00:00,0,0,0,194
2023-11-14 16:00:00,0,0,0,268
2023-11-14 17:00:00,0,0,0,316
2023-11-14 18:00:00,0,0,0,285
2023-11-14 19:00:00,0,0,0,241
2023-11-14 20:00:00,0,0,0,229
2023-11-14 21:00:00,0,0,0,235
2023-11-14 22:00:00,0,0,0,285
2023-11-14 23:00:00,0,0,0,312
2023-11-15 00:00:00,0,0,0,285
2023-11-15 01:00:00,0,0,0,170
2023-11-15 02:00:00,0,0,0,136
2023-11-15 03:00:00,0,0,0,125
2023-11-15 04:00:00,0,0,0,125
2023-11-15 05:00:00,0,0,0,200
2023-11-15 06:00:00,0,0,0,243
2023-11-15 07:00:00,0,0,0,242
2023-11-15 08:00:00,0,0,0,243
2023-11-15 09:00:00,0,0,133,70.9
2023-11-15 10:00:00,0,0,207,19.7
2023-11-15 11:00:00,0,0,143,241
2023-11-15 12:00:00,0,0,78.8,48.0
2023-11-15 13:00:00,0,0,78.2,48.0
2023-11-15 14:00:00,0,0,77.1,187
2023-11-15 15:00:00,0,0,47.1,244
2023-11-15 16:00:00,0,0,17.6,308
2023-11-15 17:00:00,0,0,0,304
2023-11-15 18:00:00,0,0,0,285
2023-11-15 19:00:00,0,0,0,245
2023-11-15 20:00:00,0,0,0,251
2023-11-15 21:00:00,0,0,0,336
2023-11-15 22:00:00,0,0,0,357
2023-11-15 23:00:00,0,0,0,319
2023-11-16 00:00:00,0,0,0,165
2023-11-16 01:00:00,0,0,0,164
2023-11-16 02:00:00,0,0,0,237
2023-11-16 03:00:00,0,0,0,144
2023-11-16 04:00:00,0,0,0,145
2023-11-16 05:00:00,0,0,0,145
2023-11-16 06:00:00,0,0,0,145
2023-11-16 07:00:00,0,0,0,172
2023-11-16 08:00:00,0,0,0,289
2023-11-16 09:00:00,0,0,0,290
2023-11-16 10:00:00,0,0,0,291
2023-11-16 11:00:00,0,0,0,202
2023-11-16 12:00:00,0,0,0,174
2023-11-16 13:00:00,0,0,0,165
2023-11-16 14:00:00,0,0,0,164
2023-11-16 15:00:00,0,0,0,165
2023-11-16 16:00:00,0,0,0,218
2023-11-16 17:00:00,0,0,0,290
2023-11-16 18:00:00,0,0,0,290
2023-11-16 19:00:00,0,0,0,291
2023-11-16 20:00:00,0,0,0,290
2023-11-16 21:00:00,0,0,0,290
2023-11-16 22:00:00,0,0,0,332
2023-11-16 23:00:00,0,0,0,339
2023-11-17 00:00:00,0,0,0,317
2023-11-17 01:00:00,0,0,0,168
2023-11-17 02:00:00,0,0,0,159
2023-11-17 03:00:00,0,0,0,138
2023-11-17 04:00:00,0,0,0,126
2023-11-17 05:00:00,0,0,0,144
2023-11-17 06:00:00,0,0,0.119,264
2023-11-17 07:00:00,0,0,0,245
2023-11-17 08:00:00,0,0,0,178
