step,wall_time,ep_rew_mean,relative_seconds,relative_time
2808000,1749658426.505867,-1.1670008897781372,2736.1385860443115,0:45:36.138586
2820000,1749658438.3278594,-0.9757335186004639,2747.96057844162,0:45:47.960578
2832000,1749658450.0106397,-1.1008750200271606,2759.643358707428,0:45:59.643359
2844000,1749658461.7955694,-1.1816492080688477,2771.428288459778,0:46:11.428288
2856000,1749658473.5581977,-0.7768612504005432,2783.190916776657,0:46:23.190917
2868000,1749658485.308859,-1.086356520652771,2794.9415781497955,0:46:34.941578
2880000,1749658496.5876458,-1.5161821842193604,2806.2203648090363,0:46:46.220365
2892000,1749658507.893439,-1.196853756904602,2817.526158094406,0:46:57.526158
2904000,1749658519.682559,-1.2048659324645996,2829.3152780532837,0:47:09.315278
2916000,1749658531.4377604,-1.1963168382644653,2841.0704793930054,0:47:21.070479
2928000,1749658543.165776,-0.6559674143791199,2852.798495054245,0:47:32.798495
2940000,1749658554.8225636,-1.238637089729309,2864.455282688141,0:47:44.455283
2952000,1749658566.5409007,-0.8819358944892883,2876.173619747162,0:47:56.173620
2964000,1749658577.7202103,-1.7351688146591187,2887.352929353714,0:48:07.352929
2976000,1749658589.149269,-0.4856225848197937,2898.781988143921,0:48:18.781988
2988000,1749658600.902766,-1.090930700302124,2910.5354850292206,0:48:30.535485
3000000,1749658612.6315022,-1.0147453546524048,2922.2642211914062,0:48:42.264221
3012000,1749658624.3086264,-1.5744506120681763,2933.9413454532623,0:48:53.941345
3024000,1749658636.0375857,-1.2286717891693115,2945.670304775238,0:49:05.670305
3036000,1749658647.7031374,-1.4095768928527832,2957.335856437683,0:49:17.335856
3048000,1749658658.72863,-0.8564488291740417,2968.361349105835,0:49:28.361349
3060000,1749658670.3266797,-0.7404983639717102,2979.9593987464905,0:49:39.959399
3072000,1749658682.1052816,-1.0521878004074097,2991.7380006313324,0:49:51.738001
3084000,1749658693.861731,-0.7948065400123596,3003.4944500923157,0:50:03.494450
3096000,1749658705.6357002,-0.6386170983314514,3015.268419265747,0:50:15.268419
3108000,1749658717.3106163,-0.4512214660644531,3026.9433352947235,0:50:26.943335
3120000,1749658729.064067,-1.0015863180160522,3038.696785926819,0:50:38.696786
3132000,1749658740.1893382,-1.0574967861175537,3049.822057247162,0:50:49.822057
3144000,1749658751.7076473,-0.6238624453544617,3061.3403663635254,0:51:01.340366
3156000,1749658763.4982014,-0.7357132434844971,3073.1309204101562,0:51:13.130920
3168000,1749658775.1104095,-1.2630460262298584,3084.7431285381317,0:51:24.743129
3180000,1749658786.7189393,-0.9275777339935303,3096.351658344269,0:51:36.351658
3192000,1749658798.3101892,-0.8520368933677673,3107.9429082870483,0:51:47.942908
3204000,1749658809.6082842,-0.765615701675415,3119.2410032749176,0:51:59.241003
3216000,1749658820.6915598,-0.5896649956703186,3130.324278831482,0:52:10.324279
3228000,1749658832.5265956,-0.8417525291442871,3142.1593146324158,0:52:22.159315
3240000,1749658844.1904306,-0.6879091858863831,3153.8231496810913,0:52:33.823150
3252000,1749658855.7834387,-0.8632203340530396,3165.416157722473,0:52:45.416158
3264000,1749658867.4415345,-0.8627859354019165,3177.0742535591125,0:52:57.074254
3276000,1749658879.0873303,-0.515455961227417,3188.720049381256,0:53:08.720049
3288000,1749658890.1840494,-0.8817433714866638,3199.8167684078217,0:53:19.816768
3300000,1749658901.5157278,-0.9271950125694275,3211.1484467983246,0:53:31.148447
3312000,1749658913.16404,-0.6553196310997009,3222.7967591285706,0:53:42.796759
3324000,1749658924.7743688,-0.6921635866165161,3234.407087802887,0:53:54.407088
3336000,1749658936.437969,-0.7686938047409058,3246.070688009262,0:54:06.070688
3348000,1749658948.0964165,-0.7608250379562378,3257.7291355133057,0:54:17.729136
3360000,1749658959.5218158,-0.5129949450492859,3269.154534816742,0:54:29.154535
