step,wall_time,train_approx_kl,relative_seconds,relative_time
2940000,1749658554.7088704,0.007152368780225515,2852.103358030319,0:47:32.103358
2952000,1749658566.4337256,0.007892167195677757,2863.8282132148743,0:47:43.828213
2964000,1749658577.5362678,0.004871871788054705,2874.930755376816,0:47:54.930755
2976000,1749658589.0358455,0.00477811461314559,2886.430333137512,0:48:06.430333
2988000,1749658600.8053627,0.00622406555339694,2898.199850320816,0:48:18.199850
3000000,1749658612.5327508,0.005390810780227184,2909.9272384643555,0:48:29.927238
3012000,1749658624.2125475,0.005731872282922268,2921.6070351600647,0:48:41.607035
3024000,1749658635.9414577,0.00562248844653368,2933.335945367813,0:48:53.335945
3036000,1749658647.6071088,0.005426695570349693,2945.0015964508057,0:49:05.001596
3048000,1749658658.5431502,0.0046014804393053055,2955.9376378059387,0:49:15.937638
3060000,1749658670.228102,0.005742206703871489,2967.6225895881653,0:49:27.622590
3072000,1749658682.0094461,0.004371156916022301,2979.403933763504,0:49:39.403934
3084000,1749658693.76579,0.005846925545483828,2991.1602776050568,0:49:51.160278
3096000,1749658705.5375497,0.006150304339826107,3002.9320373535156,0:50:02.932037
3108000,1749658717.2139173,0.008732244372367859,3014.6084048748016,0:50:14.608405
3120000,1749658728.8836825,0.005540704354643822,3026.278170108795,0:50:26.278170
3132000,1749658740.0127475,0.005744012072682381,3037.407235145569,0:50:37.407235
3144000,1749658751.611736,0.006882971618324518,3049.006223678589,0:50:49.006224
3156000,1749658763.393005,0.005547456443309784,3060.7874925136566,0:51:00.787493
3168000,1749658775.0151947,0.0058554913848638535,3072.4096822738647,0:51:12.409682
3180000,1749658786.6228101,0.005247481167316437,3084.017297744751,0:51:24.017298
3192000,1749658798.2148824,0.005750566720962524,3095.60936999321,0:51:35.609370
3204000,1749658809.4190853,0.007258608005940914,3106.813572883606,0:51:46.813573
3216000,1749658820.5939176,0.005035086069256067,3117.988405227661,0:51:57.988405
3228000,1749658832.4292817,0.005673964973539114,3129.8237693309784,0:52:09.823769
3240000,1749658844.0745394,0.005897975992411375,3141.469027042389,0:52:21.469027
3252000,1749658855.687733,0.006946244277060032,3153.082220554352,0:52:33.082221
3264000,1749658867.345945,0.005888176150619984,3164.7404325008392,0:52:44.740433
3276000,1749658878.9923744,0.00589802535250783,3176.386862039566,0:52:56.386862
3288000,1749658889.9992964,0.005207276903092861,3187.393784046173,0:53:07.393784
3300000,1749658901.419658,0.005971661768853664,3198.814145565033,0:53:18.814146
3312000,1749658913.0691044,0.006918931845575571,3210.4635920524597,0:53:30.463592
3324000,1749658924.6781147,0.00573302386328578,3222.0726022720337,0:53:42.072602
3336000,1749658936.3242953,0.005234055686742067,3233.718782901764,0:53:53.718783
3348000,1749658947.9963486,0.005220153369009495,3245.390836238861,0:54:05.390836
3360000,1749658959.333515,0.005510413087904453,3256.728002548218,0:54:16.728003
