step,wall_time,ep_rew_mean,relative_seconds,relative_time
2184000,1749630611.3167834,-0.06274034827947617,2457.6864619255066,0:40:57.686462
2196000,1749630624.8552027,-0.059289898723363876,2471.22488117218,0:41:11.224881
2208000,1749630638.280141,-0.05851269140839577,2484.649819612503,0:41:24.649820
2220000,1749630651.9732141,-0.13769841194152832,2498.3428926467896,0:41:38.342893
2232000,1749630665.5490801,-0.06317613273859024,2511.9187586307526,0:41:51.918759
2244000,1749630679.2283742,-0.06270501017570496,2525.598052740097,0:42:05.598053
2256000,1749630693.152181,-0.062177449464797974,2539.521859407425,0:42:19.521859
2268000,1749630706.533606,-0.05851621925830841,2552.903284549713,0:42:32.903285
2280000,1749630720.16358,-0.05897077918052673,2566.5332584381104,0:42:46.533258
2292000,1749630733.5466092,-0.05841632932424545,2579.9162876605988,0:42:59.916288
2304000,1749630746.9661422,-0.06041036918759346,2593.3358206748962,0:43:13.335821
2316000,1749630760.4670806,-0.057503290474414825,2606.8367590904236,0:43:26.836759
2328000,1749630773.8972147,-0.06140267103910446,2620.2668931484222,0:43:40.266893
2340000,1749630787.4852533,-0.06193722039461136,2633.85493183136,0:43:53.854932
2352000,1749630800.9246736,-0.057332489639520645,2647.294352054596,0:44:07.294352
2364000,1749630814.3470752,-0.0587586984038353,2660.716753721237,0:44:20.716754
2376000,1749630827.7874973,-0.06832624971866608,2674.1571757793427,0:44:34.157176
2388000,1749630841.163778,-0.057529911398887634,2687.5334565639496,0:44:47.533457
2400000,1749630854.492789,-0.057457439601421356,2700.8624675273895,0:45:00.862468
2412000,1749630867.9482071,-0.09014692902565002,2714.3178856372833,0:45:14.317886
2424000,1749630881.2974584,-0.057476479560136795,2727.6671369075775,0:45:27.667137
2436000,1749630894.6331267,-0.05685646831989288,2741.0028052330017,0:45:41.002805
2448000,1749630908.3583357,-0.0589495413005352,2754.728014230728,0:45:54.728014
2460000,1749630921.7173555,-0.06383965164422989,2768.0870339870453,0:46:08.087034
2472000,1749630935.2995882,-0.059596169739961624,2781.6692667007446,0:46:21.669267
2484000,1749630948.837564,-0.05675850063562393,2795.207242488861,0:46:35.207242
2496000,1749630962.4311228,-0.08444403856992722,2808.8008012771606,0:46:48.800801
2508000,1749630975.7264762,-0.05708025023341179,2822.096154689789,0:47:02.096155
2520000,1749630989.0690727,-0.06312952190637589,2835.438751220703,0:47:15.438751
2532000,1749631002.6863732,-0.06144829839468002,2849.0560517311096,0:47:29.056052
2544000,1749631016.1356661,-0.05792519822716713,2862.5053446292877,0:47:42.505345
2556000,1749631029.6669414,-0.05794345960021019,2876.036619901657,0:47:56.036620
2568000,1749631043.2329159,-0.08318579941987991,2889.6025943756104,0:48:09.602594
2580000,1749631056.618431,-0.058736469596624374,2902.988109588623,0:48:22.988110
